"order_date",category,sku,"taxful_total_price","total_quantity"
"2019-11-05T22:59:31.000Z","[""Women's Shoes"",""Women's Clothing"",""Women's Accessories""]","[""ZO0134401344"",""ZO0023400234"",""ZO0175401754"",""ZO0189901899""]","107.96",4
"2019-11-05T22:58:05.000Z","[""Men's Clothing""]","[""ZO0570005700"",""ZO0300403004""]","40.98",2
"2019-11-05T22:40:48.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0080000800"",""ZO0023900239""]","62.98",2
"2019-11-05T22:36:29.000Z","[""Men's Clothing""]","[""ZO0542505425"",""ZO0414604146""]","84.98",2
"2019-11-05T22:16:19.000Z","[""Women's Clothing""]","[""ZO0340903409"",""ZO0177401774""]","68.98",2
"2019-11-05T22:12:00.000Z","[""Women's Clothing""]","[""ZO0155901559"",""ZO0655706557""]","45.98",2
"2019-11-05T22:06:14.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0126901269"",""ZO0284302843""]","65.98",2
"2019-11-05T22:01:55.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0669506695"",""ZO0148301483""]","81.98",2
"2019-11-05T21:50:24.000Z","[""Women's Clothing""]","[""ZO0261802618"",""ZO0166001660""]","46.98",2
"2019-11-05T21:21:36.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0152301523"",""ZO0132901329""]","43.98",2
"2019-11-05T21:14:24.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0574005740"",""ZO0602906029""]","31.98",2
"2019-11-05T21:14:24.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0239202392"",""ZO0637206372""]","82.98",2
"2019-11-05T21:10:05.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0221102211"",""ZO0193601936""]","25.98",2
"2019-11-05T21:02:53.000Z","[""Men's Clothing""]","[""ZO0571905719"",""ZO0120601206"",""ZO0111501115"",""ZO0570705707""]","68.96",4
"2019-11-05T21:01:26.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0011800118"",""ZO0226502265""]","62.98",2
"2019-11-05T20:45:36.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0666106661"",""ZO0657306573""]","83.98",2
"2019-11-05T20:36:58.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0591705917"",""ZO0507705077""]","37.98",2
"2019-11-05T20:28:19.000Z","[""Men's Clothing""]","[""ZO0294002940"",""ZO0536105361""]","43.98",2
"2019-11-05T20:15:22.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0162501625"",""ZO0666006660""]","73.98",2
"2019-11-05T20:06:43.000Z","[""Men's Accessories"",""Men's Clothing"",""Men's Shoes""]","[""ZO0702407024"",""ZO0435204352"",""ZO0601006010"",""ZO0512805128""]","144.96",4
"2019-11-05T20:05:17.000Z","[""Women's Clothing""]","[""ZO0269102691"",""ZO0704607046""]","45.98",2
"2019-11-05T19:52:19.000Z","[""Men's Clothing""]","[""ZO0115601156"",""ZO0283202832""]","142.98",2
"2019-11-05T19:48:00.000Z","[""Women's Clothing""]","[""ZO0154201542"",""ZO0267902679""]","83.98",2
"2019-11-05T19:30:43.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0040200402"",""ZO0243402434""]","101.98",2
"2019-11-05T19:04:48.000Z","[""Men's Clothing""]","[""ZO0531105311"",""ZO0579805798""]","37.98",2
"2019-11-05T19:03:22.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0162201622"",""ZO0704007040""]","101.98",2
"2019-11-05T19:03:22.000Z","[""Men's Clothing""]","[""ZO0442304423"",""ZO0589005890""]","35.98",2
"2019-11-05T18:51:50.000Z","[""Women's Clothing""]","[""ZO0065500655"",""ZO0354003540""]","103.98",2
"2019-11-05T18:30:14.000Z","[""Men's Shoes""]","[""ZO0514005140"",""ZO0516105161""]","65.98",2
"2019-11-05T18:21:36.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0150601506"",""ZO0081200812""]","30.98",2
"2019-11-05T18:18:43.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0536905369"",""ZO0687906879""]","88.98",2
"2019-11-05T18:02:53.000Z","[""Men's Clothing""]","[""ZO0454904549"",""ZO0544705447""]","40.98",2
"2019-11-05T18:02:53.000Z","[""Women's Clothing""]","[""ZO0147801478"",""ZO0053400534""]","45.98",2
"2019-11-05T17:48:29.000Z","[""Men's Clothing""]","[""ZO0424304243"",""ZO0288902889""]","139.98",2
"2019-11-05T17:39:50.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0057200572"",""ZO0027600276""]","37.98",2
"2019-11-05T17:36:58.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0359303593"",""ZO0174601746""]","114.98",2
"2019-11-05T17:32:38.000Z","[""Men's Clothing""]","[""ZO0548005480"",""ZO0448304483""]","57.98",2
"2019-11-05T17:11:12.000Z","[""Men's Accessories""]","[""ZO0597605976""]","7.99",1
"2019-11-05T17:11:02.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0392503925"",""ZO0463504635""]","109.98",2
"2019-11-05T16:39:22.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0012800128"",""ZO0088400884""]","67.98",2
"2019-11-05T16:30:43.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0290802908"",""ZO0254802548""]","149.98",2
"2019-11-05T16:23:31.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0198901989"",""ZO0242502425""]","60.98",2
"2019-11-05T16:06:14.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0471504715"",""ZO0527205272""]","62.98",2
"2019-11-05T16:00:29.000Z","[""Women's Clothing""]","[""ZO0146001460"",""ZO0642906429""]","20.98",2
"2019-11-05T15:53:17.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0585605856"",""ZO0505605056""]","41.98",2
"2019-11-05T15:46:05.000Z","[""Men's Shoes"",""Women's Accessories""]","[""ZO0403504035"",""ZO0127801278""]","78.98",2
"2019-11-05T15:41:46.000Z","[""Women's Accessories"",""Men's Shoes""]","[""ZO0320403204"",""ZO0402304023""]","134.98",2
"2019-11-05T15:37:26.000Z","[""Men's Clothing""]","[""ZO0282802828"",""ZO0447404474""]","53.98",2
"2019-11-05T15:37:26.000Z","[""Men's Clothing""]","[""ZO0583005830"",""ZO0275402754""]","91.98",2
"2019-11-05T15:02:53.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0700307003"",""ZO0437604376""]","25.98",2
"2019-11-05T15:01:26.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0462504625"",""ZO0571405714""]","27.98",2
"2019-11-05T15:01:26.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0140401404"",""ZO0327903279""]","99.98",2
"2019-11-05T14:58:34.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0188901889"",""ZO0152101521""]","39.98",2
"2019-11-05T14:54:14.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0024800248"",""ZO0177501775""]","57.98",2
"2019-11-05T14:51:22.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0509405094"",""ZO0550305503""]","28.98",2
"2019-11-05T14:35:31.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0353903539"",""ZO0243302433""]","101.98",2
"2019-11-05T14:11:02.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0489804898"",""ZO0195701957""]","41.98",2
"2019-11-05T14:09:36.000Z","[""Women's Clothing""]","[""ZO0492104921"",""ZO0340703407""]","76.98",2
"2019-11-05T13:46:34.000Z","[""Men's Clothing""]","[""ZO0454104541"",""ZO0114501145""]","78.98",2
"2019-11-05T13:45:07.000Z","[""Women's Clothing""]","[""ZO0651406514"",""ZO0157401574""]","33.98",2
"2019-11-05T13:35:02.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0416104161"",""ZO0312903129""]","48.98",2
"2019-11-05T13:26:24.000Z","[""Women's Shoes""]","[""ZO0375403754"",""ZO0673306733""]","154.98",2
"2019-11-05T13:19:12.000Z","[""Men's Clothing""]","[""ZO0284702847"",""ZO0548605486""]","43.98",2
"2019-11-05T13:16:19.000Z","[""Women's Shoes"",""Women's Clothing"",""Women's Accessories""]","[""ZO0325003250"",""ZO0497104971"",""ZO0060700607"",""ZO0301903019""]","132.96",4
"2019-11-05T13:10:34.000Z","[""Men's Clothing""]","[""ZO0567305673"",""ZO0544105441""]","75.98",2
"2019-11-05T12:57:36.000Z","[""Men's Clothing""]","[""ZO0285302853"",""ZO0115901159""]","113.98",2
"2019-11-05T12:56:10.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0355503555"",""ZO0163601636""]","37.98",2
"2019-11-05T12:30:14.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0508105081"",""ZO0571105711""]","31.98",2
"2019-11-05T12:25:55.000Z","[""Women's Clothing""]","[""ZO0214202142"",""ZO0219902199""]","41.98",2
"2019-11-05T12:25:55.000Z","[""Women's Shoes""]","[""ZO0026400264"",""ZO0321003210""]","78.98",2
"2019-11-05T12:14:24.000Z","[""Men's Clothing""]","[""ZO0291002910"",""ZO0475404754""]","111.98",2
"2019-11-05T12:08:38.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0700707007"",""ZO0555705557""]","28.98",2
"2019-11-05T12:02:53.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0392503925"",""ZO0570905709""]","61.98",2
"2019-11-05T11:57:07.000Z","[""Men's Clothing""]","[""ZO0537105371"",""ZO0119801198""]","47.98",2
"2019-11-05T11:35:31.000Z","[""Men's Clothing""]","[""ZO0447904479"",""ZO0532005320""]","45.98",2
"2019-11-05T11:16:48.000Z","[""Women's Clothing""]","[""ZO0063000630"",""ZO0711007110""]","33.98",2
"2019-11-05T11:12:29.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0522205222"",""ZO0116801168""]","41.98",2
"2019-11-05T10:52:19.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0231302313"",""ZO0356703567""]","74.98",2
"2019-11-05T10:46:34.000Z","[""Women's Clothing""]","[""ZO0176001760"",""ZO0659106591""]","32.98",2
"2019-11-05T10:42:14.000Z","[""Women's Clothing""]","[""ZO0157901579"",""ZO0267702677""]","55.98",2
"2019-11-05T10:42:14.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0089700897"",""ZO0067000670""]","66.98",2
"2019-11-05T10:37:55.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0277402774"",""ZO0600706007""]","31.98",2
"2019-11-05T10:09:07.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0212702127"",""ZO0674206742""]","88.98",2
"2019-11-05T09:59:02.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0556005560"",""ZO0404604046""]","71.98",2
"2019-11-05T09:53:17.000Z","[""Women's Clothing""]","[""ZO0036300363"",""ZO0230002300""]","64.98",2
"2019-11-05T09:51:50.000Z","[""Women's Accessories"",""Women's Shoes"",""Women's Clothing""]","[""ZO0191401914"",""ZO0089600896"",""ZO0322903229"",""ZO0159501595""]","108.96",4
"2019-11-05T09:46:05.000Z","[""Men's Clothing""]","[""ZO0447204472"",""ZO0595805958"",""ZO0278702787"",""ZO0275702757""]","120.96",4
"2019-11-05T09:44:38.000Z","[""Women's Clothing""]","[""ZO0152801528"",""ZO0061900619""]","40.98",2
"2019-11-05T09:33:07.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0674006740"",""ZO0177501775""]","99.98",2
"2019-11-05T09:28:48.000Z","[""Women's Clothing""]","[""ZO0234002340"",""ZO0172901729""]","57.98",2
"2019-11-05T09:24:29.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0352103521"",""ZO0251302513""]","97.98",2
"2019-11-05T09:08:38.000Z","[""Women's Clothing""]","[""ZO0353603536"",""ZO0163301633""]","46.98",2
"2019-11-05T09:01:26.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0599905999"",""ZO0587305873""]","32.98",2
"2019-11-05T08:47:02.000Z","[""Women's Clothing""]","[""ZO0058700587"",""ZO0157201572""]","38.98",2
"2019-11-05T08:38:24.000Z","[""Men's Clothing""]","[""ZO0480204802"",""ZO0125901259""]","36.98",2
"2019-11-05T08:25:26.000Z","[""Men's Clothing""]","[""ZO0434904349"",""ZO0523705237""]","29.98",2
"2019-11-05T08:24:00.000Z","[""Men's Clothing""]","[""ZO0527005270"",""ZO0546405464""]","31.98",2
"2019-11-05T08:08:10.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0691706917"",""ZO0597905979""]","74.98",2
"2019-11-05T07:42:14.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0069800698"",""ZO0695306953""]","45.98",2
"2019-11-05T07:39:22.000Z","[""Men's Clothing""]","[""ZO0451204512"",""ZO0583305833""]","42.98",2
"2019-11-05T07:36:29.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0358903589"",""ZO0487004870""]","78.98",2
"2019-11-05T07:10:34.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0603106031"",""ZO0535305353""]","39.98",2
"2019-11-05T06:59:02.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0686406864"",""ZO0573305733""]","95.98",2
"2019-11-05T06:53:17.000Z","[""Men's Clothing""]","[""ZO0298402984"",""ZO0630106301""]","51.98",2
"2019-11-05T06:41:46.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0369403694"",""ZO0216902169""]","70.98",2
"2019-11-05T06:36:00.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0207002070"",""ZO0214702147""]","32.98",2
"2019-11-05T06:33:07.000Z","[""Women's Clothing""]","[""ZO0052400524"",""ZO0181901819""]","61.98",2
"2019-11-05T06:14:24.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0128901289"",""ZO0598605986""]","23.98",2
"2019-11-05T06:10:05.000Z","[""Men's Clothing""]","[""ZO0581005810"",""ZO0541305413""]","33.98",2
"2019-11-05T06:05:46.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0259102591"",""ZO0695706957""]","58.98",2
"2019-11-05T05:54:14.000Z","[""Men's Clothing""]","[""ZO0545605456"",""ZO0457004570""]","26.98",2
"2019-11-05T05:51:22.000Z","[""Men's Clothing""]","[""ZO0539105391"",""ZO0572905729""]","74.98",2
"2019-11-05T05:45:36.000Z","[""Women's Shoes""]","[""ZO0247302473"",""ZO0669706697""]","144.98",2
"2019-11-05T05:22:34.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0075700757"",""ZO0374703747""]","119.98",2
"2019-11-05T04:56:38.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0184801848"",""ZO0668906689"",""ZO0675006750"",""ZO0361703617""]","343.96",4
"2019-11-05T04:43:41.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0073700737"",""ZO0011900119""]","76.98",2
"2019-11-05T04:40:48.000Z","[""Men's Clothing""]","[""ZO0619406194"",""ZO0528205282""]","37.98",2
"2019-11-05T04:33:36.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0138301383"",""ZO0233302333""]","106.98",2
"2019-11-05T04:29:17.000Z","[""Women's Accessories""]","[""ZO0092700927"",""ZO0193101931""]","21.98",2
"2019-11-05T04:26:24.000Z","[""Men's Clothing"",""Women's Accessories""]","[""ZO0433804338"",""ZO0703307033""]","169.98",2
"2019-11-05T04:07:41.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0005600056"",""ZO0205202052""]","50.98",2
"2019-11-05T04:03:22.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0682606826"",""ZO0460404604""]","95.98",2
"2019-11-05T03:48:58.000Z","[""Men's Clothing""]","[""ZO0420704207"",""ZO0617806178""]","36.98",2
"2019-11-05T03:44:38.000Z","[""Women's Shoes""]","[""ZO0145201452"",""ZO0381903819""]","101.98",2
"2019-11-05T03:40:19.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0550705507"",""ZO0400604006""]","82.98",2
"2019-11-05T03:31:41.000Z","[""Women's Clothing""]","[""ZO0648106481"",""ZO0332603326""]","70.98",2
"2019-11-05T03:28:48.000Z","[""Men's Clothing""]","[""ZO0629906299"",""ZO0477904779""]","53.98",2
"2019-11-05T03:17:17.000Z","[""Men's Clothing""]","[""ZO0565305653"",""ZO0408104081""]","170.98",2
"2019-11-05T03:08:38.000Z","[""Men's Clothing""]","[""ZO0586405864"",""ZO0560305603""]","32.98",2
"2019-11-05T03:02:53.000Z","[""Women's Clothing""]","[""ZO0233502335"",""ZO0148601486""]","66.98",2
"2019-11-05T02:55:41.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0360103601"",""ZO0327003270""]","151.98",2
"2019-11-05T02:29:46.000Z","[""Women's Clothing""]","[""ZO0175801758"",""ZO0653706537""]","80.98",2
"2019-11-05T02:28:19.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0483204832"",""ZO0598505985""]","166.98",2
"2019-11-05T02:28:19.000Z","[""Women's Clothing""]","[""ZO0645106451"",""ZO0158901589""]","24.98",2
"2019-11-05T02:02:24.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0256702567"",""ZO0614306143"",""ZO0549405494"",""ZO0594905949""]","154.96",4
"2019-11-05T01:55:12.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0665606656"",""ZO0159001590""]","78.98",2
"2019-11-05T01:42:14.000Z","[""Men's Clothing""]","[""ZO0292202922"",""ZO0449504495""]","38.98",2
"2019-11-05T01:35:02.000Z","[""Men's Clothing""]","[""ZO0543605436"",""ZO0410004100""]","76.98",2
"2019-11-05T01:29:17.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0245802458"",""ZO0634006340""]","85.98",2
"2019-11-05T01:27:50.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0276202762"",""ZO0403504035""]","57.98",2
"2019-11-05T01:23:31.000Z","[""Men's Clothing""]","[""ZO0279502795"",""ZO0298202982""]","37.98",2
"2019-11-05T01:06:14.000Z","[""Women's Clothing""]","[""ZO0045700457"",""ZO0705207052""]","42.98",2
"2019-11-05T01:01:55.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0123301233"",""ZO0402504025""]","88.98",2
"2019-11-05T00:59:02.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0128001280"",""ZO0421504215""]","61.98",2
"2019-11-05T00:53:17.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0634606346"",""ZO0088400884""]","26.98",2
"2019-11-05T00:37:26.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0310203102"",""ZO0407604076""]","126.98",2
"2019-11-05T00:28:48.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0365103651"",""ZO0185901859""]","57.98",2
"2019-11-05T00:21:36.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0075700757"",""ZO0247402474""]","84.98",2
"2019-11-05T00:20:10.000Z","[""Men's Clothing""]","[""ZO0549205492"",""ZO0611806118""]","24.98",2
"2019-11-05T00:11:31.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0206902069"",""ZO0109701097""]","66.98",2
"2019-11-05T00:02:53.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0406904069"",""ZO0580205802""]","80.98",2
"2019-11-04T23:54:14.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0066800668"",""ZO0008200082""]","53.98",2
"2019-11-04T23:52:48.000Z","[""Women's Clothing""]","[""ZO0183001830"",""ZO0219402194""]","57.98",2
"2019-11-04T23:41:17.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0216202162"",""ZO0358503585""]","107.98",2
"2019-11-04T23:35:31.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0067900679"",""ZO0212002120""]","53.98",2
"2019-11-04T23:29:46.000Z","[""Women's Clothing""]","[""ZO0060600606"",""ZO0165801658""]","34.98",2
"2019-11-04T23:21:07.000Z","[""Women's Clothing""]","[""ZO0151001510"",""ZO0652006520""]","50.98",2
"2019-11-04T23:15:22.000Z","[""Men's Clothing""]","[""ZO0129101291"",""ZO0423904239""]","78.98",2
"2019-11-04T22:50:53.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0600406004"",""ZO0298102981""]","49.98",2
"2019-11-04T22:49:26.000Z","[""Women's Accessories""]","[""ZO0208002080"",""ZO0189001890""]","32.98",2
"2019-11-04T22:43:41.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0543605436"",""ZO0506105061""]","93.98",2
"2019-11-04T22:26:24.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0613306133"",""ZO0687706877""]","72.98",2
"2019-11-04T22:22:05.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0644806448"",""ZO0077400774""]","26.98",2
"2019-11-04T22:16:19.000Z","[""Men's Clothing""]","[""ZO0295702957"",""ZO0582805828""]","41.98",2
"2019-11-04T22:16:19.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0148201482"",""ZO0144101441""]","41.98",2
"2019-11-04T21:53:17.000Z","[""Women's Shoes""]","[""ZO0381203812"",""ZO0029000290""]","106.98",2
"2019-11-04T21:46:05.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0029900299"",""ZO0093200932""]","63.98",2
"2019-11-04T21:30:14.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0055500555"",""ZO0243602436""]","132.98",2
"2019-11-04T21:12:58.000Z","[""Women's Clothing""]","[""ZO0263802638"",""ZO0642506425""]","34.98",2
"2019-11-04T21:08:38.000Z","[""Men's Clothing"",""Women's Accessories""]","[""ZO0440204402"",""ZO0309203092""]","23.98",2
"2019-11-04T21:02:53.000Z","[""Men's Accessories"",""Men's Shoes""]","[""ZO0463404634"",""ZO0404804048""]","76.98",2
"2019-11-04T20:58:34.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0311903119"",""ZO0539905399""]","82.98",2
"2019-11-04T20:31:12.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0165901659"",""ZO0196801968""]","25.98",2
"2019-11-04T20:24:00.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0255902559"",""ZO0556205562""]","71.98",2
"2019-11-04T20:16:48.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0324103241"",""ZO0077000770""]","85.98",2
"2019-11-04T20:12:29.000Z","[""Men's Clothing""]","[""ZO0441804418"",""ZO0452704527"",""ZO0291502915"",""ZO0620806208""]","315.96",4
"2019-11-04T19:56:38.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0602406024"",""ZO0575705757""]","35.98",2
"2019-11-04T19:53:46.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0234602346"",""ZO0668606686""]","99.98",2
"2019-11-04T19:42:14.000Z","[""Women's Clothing""]","[""ZO0213502135"",""ZO0491504915""]","23.98",2
"2019-11-04T19:29:17.000Z","[""Women's Clothing""]","[""ZO0272402724"",""ZO0163701637""]","66.98",2
"2019-11-04T19:19:12.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0512305123"",""ZO0580705807""]","58.98",2
"2019-11-04T19:13:26.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0534305343"",""ZO0601006010""]","50.98",2
"2019-11-04T18:57:36.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0472904729"",""ZO0422404224""]","45.98",2
"2019-11-04T18:53:17.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0369503695"",""ZO0185801858""]","70.98",2
"2019-11-04T18:51:50.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0080200802"",""ZO0487704877""]","34.98",2
"2019-11-04T18:40:19.000Z","[""Men's Shoes""]","[""ZO0403504035""]","99.98",2
"2019-11-04T18:23:02.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0239902399"",""ZO0538105381""]","97.98",2
"2019-11-04T18:07:12.000Z","[""Women's Shoes""]","[""ZO0133501335"",""ZO0381803818""]","107.98",2
"2019-11-04T18:02:53.000Z","[""Women's Clothing""]","[""ZO0346903469"",""ZO0662206622""]","42.98",2
"2019-11-04T17:39:50.000Z","[""Men's Clothing""]","[""ZO0524305243"",""ZO0528605286""]","49.98",2
"2019-11-04T17:35:31.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0252102521"",""ZO0162501625""]","113.98",2
"2019-11-04T17:34:05.000Z","[""Women's Clothing""]","[""ZO0147501475"",""ZO0160401604"",""ZO0263102631"",""ZO0105401054""]","105.96",4
"2019-11-04T17:26:53.000Z","[""Men's Clothing""]","[""ZO0564605646"",""ZO0119401194""]","26.98",2
"2019-11-04T17:08:10.000Z","[""Men's Clothing"",""Women's Accessories""]","[""ZO0439204392"",""ZO0553005530"",""ZO0411004110"",""ZO0317903179""]","56.96",4
"2019-11-04T17:05:17.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0506705067"",""ZO0539005390""]","61.98",2
"2019-11-04T17:03:50.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0270902709"",""ZO0004400044""]","70.98",2
"2019-11-04T17:03:50.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0383403834"",""ZO0059700597""]","85.98",2
"2019-11-04T16:50:53.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0481704817"",""ZO0128601286""]","171.98",2
